URL,popularity,song_title,year,lyrics
http://www.metrolyrics.com/swan-swan-h-lyrics-rem.html,0,Swan Swan H Lyrics,2006,"['Swan swan hummingbird\nHurrah we are all free now\nWhat noisy cats are we\nGirl and dog he bore his cross\nA long low time ago people talk to me', ""Johnny reb what's the price of fans\nForty a piece or three for one dollar?\nHey captain don't you want to buy\nSome bone chains and toothpicks?"", ""Night wings her hair chains\nHere's your wooden greenback sing\nWooden beams and dovetail sweep\nI struck that picture ninety times,\nI walked that path a hundred ninety,\nLong, low time ago, people talk to me"", ""A pistol hot cup of rhyme\nThe whiskey is water, the water is wine\nMarching feet, johnny reb, what's the price of heroes?"", ""Six in one, half dozen the other,\nTell that to the captain's mother,\nHey captain don't you want to buy,\nSome bone chains and toothpicks?"", 'Night wings, her hair chains\nSwan, swan, hummingbird\nHurrah, we are all free now\nWhat noisy cats are we\nLong, low time ago, people talk to me\nA pistol hot cup of rhyme,\nThe whiskey is water, the water is wine']"
http://www.metrolyrics.com/swan-swan-hummingbird-lyrics-rem.html,0,Swan Swan Hummingbird Lyrics,2014,[]
http://www.metrolyrics.com/sweetness-follows-lyrics-rem.html,2,Sweetness Follows Lyrics,2006,"['Readying to bury your father and your mother\nWhat did you think when you lost another?\nI used to wonder, why did you bother?\nDistanced from one, blind to the other', 'Listen here my sister and my brother\nWhat would you care if you lost the other?\nI always wonder, why did we bother?\nDistanced from one, blind to the other', 'Oh, but sweetness follows', ""It's these little things, they can pull you under\nLive your life filled with joy and wonder\nI always knew this altogether thunder\nWas lost in our little lives"", 'Oh, but sweetness follows\nOh, but sweetness follows', ""It's these little things, they can pull you under\nLive your life filled with joy and thunder\nYeah, yeah we were altogether\nLost in our little lives"", 'Oh, but sweetness follows\nOh, but sweetness follows']"
http://www.metrolyrics.com/tainted-obligation-lyrics-rem.html,0,Tainted Obligation Lyrics,2006,[]
http://www.metrolyrics.com/talk-about-the-passion-lyrics-rem.html,2,Talk About The Passion Lyrics,2011,"['Empty bread, empty mouths, combien reaction\nEmpty bread, empty mouths, talk about the passion\nNot everyone can carry the weight of the world\nNot everyone can carry the weight of the world', 'Talk about the passion, talk about the passion', 'Empty bread, empty mouths, combien reaction\nEmpty bread, empty mouths, talk about the passion\nCombien, combien, combien de temps', 'Talk about the passion, talk about the passion', 'Not everyone can carry the weight of the world\nNot everyone can carry the weight of the world\nCombien, combien, combien de temps', 'Talk about the passion, talk about the passion\nTalk about the passion, talk about the passion\nTalk about the passion, talk about the passion']"
http://www.metrolyrics.com/texarcana-lyrics-rem.html,0,Texarcana Lyrics,2016,[]
http://www.metrolyrics.com/texarkana-lyrics-rem.html,0,Texarkana Lyrics,2006,"[""20, 000 miles to an oasis\n20, 000 years will I burn\n20, 000 chances I've wasted\nWaiting for the moment to turn"", 'I would give my life to find it\nI would give it all\nCatch me if I fall', 'Walking through the woods, I have faced it\nLooking for something to learn\n30, 000 thoughts have been wasted\nNever in my time to return', 'I would give my life to find it\nI would give it all\nCatch me if I fall', 'All my life\nWaiting to find', '40, 000 stars in the evening\nLook at them fall from the sky\n40, 000 reasons for living\n40, 000 tears in your eyes', 'I would give my life to find it\nI would give it all\nCatch me if I fall', 'Catch me if I fall, catch me if I fall\nCatch me if I fall, catch me if I fall\nCatch me if I fall, catch me if I fall\nCatch me if I fall, catch me if I fall\nCatch me if I fall, catch me if I fall']"
http://www.metrolyrics.com/texarnaka-lyrics-rem.html,0,Texarnaka Lyrics,2006,"['20,000 miles to an oasis\n20,000 years will I burn\n20,000 chances I wasted\nWaiting for the moment to turn', 'I would give my life to find it\nI would give it all\nCatch me if I fall', 'Walking through the woods I have faced it\nLooking for something to learn\n30,000 thoughts have replaced it,\nNever in my time to return', 'I would give my life to find it\nI would give it all\nCatch me if I fall\nAll alone\nWaiting to fall', '40,000 stars in the evening\nLook at them fall from the sky\n40,000 reasons for living\n40,000 tears in your eye', 'I would give my life to find it\nI would give it all\nCatch me if I fall']"
http://www.metrolyrics.com/that-beat-lyrics-rem.html,0,That Beat Lyrics,2006,"['(Berry/Buck/Mills/Stipe)', '(That beat, that beat, that beat)', ""Eastern calls from way out wherever\nAway I go, anchored in that beat\nThirsting for us too, three's a no man, but"", 'Remember, call that beat\nRemember, call that beat', ""Finger lead them up, crime to rape the beat\nThirsting for us too, three's a no man, but"", 'Remember, call that beat\nRemember, call that beat', 'Remember, call that beat\nRemember, call that beat', ""Finger lead them up (up), crime to rape the beat\nThirsting for us too (too), three's a no man, but"", 'Remember, call that beat\nRemember, call that beat', 'Remember, call that beat\nRemember, call that beat']"
http://www.metrolyrics.com/that-someone-is-you-lyrics-rem.html,1,That Someone Is You Lyrics,2011,"['With the restraint of\nNew Order covers,\nYoung Marble Giants\nI sat... quietly... waiting...\nFor someone else to make the first move,\nSomeone else to make the first move...', 'That someone is you\nThat someone is you!\nThat someone has pulled me up and out of\ncartoon quicksand\nPulled me up and out of me!', ""And with the fury lock of Sharon Stone Casino,\nScarface, Al Pacino, '74 Torino. I need\nsomeone else to make the first move,\nSomeone else to make the first move,"", 'That someone is you\nThat someone is you!\nThat someone has pulled me up and out of\ncartoon quicksand\nPulled me up and out of me...\nYou\nPulled me up and out of cartoon quicksand\nPulled me up and out of me!']"
http://www.metrolyrics.com/the-after-hours-lyrics-rem.html,0,The After Hours Lyrics,2006,"[""If you close the door\nthe night could last forever.\nSay goodbye to now\nand say hello to never.\nI've said it before, I'll say it again.\nYou know it can happen to me.\nBut if we close the door\nI'll never have to see the world again""]"
http://www.metrolyrics.com/the-apologist-lyrics-rem.html,0,The Apologist Lyrics,2006,"[""They call me the apologist\nNow that I'm at peak\nYou know at first it really hurt\nWe joke about these things\nI've skirted all my differences\nBut now I'm facin' up\nI wanted to apologize for\nEverything I was, so"", ""I'm sorry\nSo sorry\nSo sorry\nSo sorry\nI'm so sorry\nI'm so sorry\nI'm so sorry"", 'Did you understand me right?\nThe people here are good\nThey tell me what I should have done\nAnd offer what I could', ""I'm good, all is good\nAll's well, no complaints\nWhen I feel regret\nI get down on my knees and pray"", ""I'm sorry\n(So sorry)\nSo sorry\n(So sorry)\nSo sorry\n(So sorry)\nSo sorry\n(So sorry)\nI'm so sorry\n(So sorry)\nI'm so sorry\n(So sorry)\n(So sorry)\nI'm so sorry\nI'm so sorry"", ""I live a simple life\nUnfettered by complex sweets\n(So sorry)\nYou think this isn't me?\n(So sorry)\nDon't be weak\n(So sorry)\nThere I go\n(So sorry)\nI'm so sorry"", ""Thank you for bein' there for me\nThank you for listening, goodbye\nI can forfeit selfishness\nI hope for you that you apply\nThis happiness, this peacefulness\nThis peacefulness"", ""I'm sorry\n(So sorry)\nSo sorry\n(So sorry)\nSo sorry\n(So sorry)\nSo sorry\n(So sorry)\nI'm so sorry\n(So sorry)\nI'm so sorry\n(So sorry)"", ""I live\n(So sorry)\nA simple life\n(So sorry)\nUnfettered\n(So sorry)\nBy complex sweets\n(So sorry)\nYou think this isn't me?\n(So sorry)\nThat's so sweet\n(So sorry, so sorry)\nI'm so sorry"", 'Thank you for being there for me\nThank you for listening, goodbye']"
http://www.metrolyrics.com/the-ascent-of-man-lyrics-rem.html,0,The Ascent of Man Lyrics,2004,"[""So hesitation pulled me back\nI'm stronger when I don't attract\nIn your eyes I'm a lamb without a rack\nAnd I am getting confused\nI'm a cactus trying to be a canoe\nAs you pan for ore\nIn the desert, floored\nI say to you"", 'That I could never imagine a place so beautiful\nI could never steal your gold away', 'Yeah yeah yeah yeah yeah yeah...', ""(I try to walk like a big wham bam\nI came across like a battering ram\nI try to float like a telegram sam\nI'm trying to divine you.)"", 'My book is called ""The Ascent Of Man""\nI marked your chapter with a catamaran\nThe accent\'s off\nBut I am what I am', 'Yeah yeah yeah yeah yeah yeah...', ""(I try to walk like a big wham bam\nI came across like a battering ram\nI try to float like a telegram sam\nI'm trying to divine you.)"", ""I looked for you, it's my last grandstand\nA motorscootered goat legged pan\nFigure eighting in quicksand..."", 'Yeah yeah yeah yeah yeah yeah...', ""(I try to walk like a big wham bam\nI try to float like a telegram sam\nI came across like a battering ram\nI'm trying to divine you.)"", ""(I try to walk like a big wham bam\nI try to float like a telegram sam\nI came across like a battering ram\nI'm trying to divine you.)"", ""So hesitation pulled me back\nI'm so in love I don't attract\nAnd with my hands tied I won't crack\n('Cause in my mind I called you back.)""]"
http://www.metrolyrics.com/the-boy-in-the-well-lyrics-rem.html,0,The Boy In The Well Lyrics,2004,[]
http://www.metrolyrics.com/the-final-straw-lyrics-rem.html,0,The Final Straw Lyrics,2004,[]
http://www.metrolyrics.com/the-flowers-of-guatemala-lyrics-rem.html,0,The Flowers of Guatemala Lyrics,2006,[]
http://www.metrolyrics.com/the-great-beyond-lyrics-rem.html,0,The Great Beyond Lyrics,2003,"[""I've watched the stars fall silent from your eyes\nAll the sights that I have seen\nI can't believe that I believed\nI wished that you could see\nThere's a new planet in the solar system\nThere is nothing up my sleeve"", ""I'm pushing an elephant up the stairs\nI'm tossing up punch lines that were never there\nOver my shoulder a piano falls\nCrashing to the ground"", ""In all this talk of time, talk is fine\nBut I don't want to stay around\nWhy can't we pantomime\nJust close our eyes\nAnd sleep sweet dreams\nMe and you with wings on our feet"", ""I'm pushing an elephant up the stairs\nI'm tossing up punch lines that were never there\nOver my shoulder a piano falls\nCrashing to the ground"", ""I'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great beyond"", 'I want the humming birds, the dancing bears\nSweetest dreams of you\nI look into the stars\nI look into the moon', ""I'm pushing an elephant up the stairs\nI'm tossing up punch lines that were never there\nOver my shoulder a piano falls\nCrashing to the ground"", ""I'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great beyond"", ""I'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great\nAnswers from the great, answers"", ""I'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great beyond\nI'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great\nAnswers from the great, answers\nI'm breaking through\nI'm bending spoons\nI'm keeping flowers in full bloom\nI'm looking for answers from the great beyond""]"
http://www.metrolyrics.com/the-lifting-lyrics-rem.html,1,The Lifting Lyrics,2006,"['Grounded, 5 A.M.\nThe nitelite is comforting,\nBut gravity is holding you.', 'Once settled into sleep\nYou have watched, on repeat,\nThe story of your life\nAcross the ceiling;\nAnd in review,', ""You've said the air was singing\nIt's calling you, you don't believe\nThese things you've never seen"", '""Good morning, and how are you?\nThe weather\'s fine, the sky is blue -\nIt\'s perfect for our seminar...""', '""Now close your eyes,\nAnd start to breathe.\nAllow the noise to recede...\n...Allow yourself to drift and fly away.""\nBut you just stay.', ""You've said the air was singing\nIt's calling you, you don't believe\nThese things you've never seen, never dreamed."", 'Did you hear these voices calling', 'Locked into the conference room,\n""We\'re only what our minds assume...""\nAnd rationale is leaving you.', 'This conceit, these systems of belief,\nYour counselor agrees,\n""You\'ve always marked these boundaries, now you\'re free...""\nAnd with relief.', ""You've said the air was singing\nIt's calling you, you don't believe\nThese things you've never seen, never heard, never dreamed."", ""You've said the air was singing\nIt's calling you, you don't believe\nThese things you've never seen"", 'Never, never, never.', ""Once you had a dream\nOf oceans, and sunken cities;\nMemories of things you've never known\nAnd you have never known.""]"
http://www.metrolyrics.com/the-lion-sleeps-tonight-lyrics-rem.html,0,The Lion Sleeps Tonight Lyrics,2006,"['In the jungle, the quiet jungle, the lion sleeps tonight\nIn the jungle, the mighty jungle, the lion sleeps tonight', 'In the village, the quiet village, the lion sleeps tonight\nIn the village, the peaceful village, the lion sleeps tonight', ""Hush my darling, don't cry my darling, the lion sleeps tonight\nHush my darling, don't cry my darling, the lion sleeps tonight""]"
http://www.metrolyrics.com/the-one-i-love-lyrics-rem.html,9,The One I Love Lyrics,2008,"[""This one goes out to the one I love\nThis one goes out to the one I've left behind\nA simple prop to occupy my time\nThis one goes out to the one I love"", ""Fire\n(She's comin' down on her own, now)\nFire\n(she's comin' down on her own)"", ""This one goes out to the one I love\nThis one goes out to the one I've left behind\nA simple prop to occupy my time\nThis one goes out to the one I love"", ""Fire\n(She's comin' down on her own, now)\nFire\n(She's comin' down on her own)"", ""This one goes out to the one I love\nThis one goes out to the one I've left behind\nAnother prop has occupied my time\nThis one goes out to the one I love"", ""Fire\n(She's comin' down on her own, now)\nFire\n(She's comin' down on her own)\nFire\n(She's comin' down on her own, now)\nFire\n(She's comin' down on her own)""]"
http://www.metrolyrics.com/the-outsiders-lyrics-rem.html,0,The Outsiders Lyrics,2004,"['you took me to the restaurant where we first met.\nyou knocked a future shock crowbar upside my head.\nI got caught with the stop of the tick tock, tick tock clock\nwhen you told me what you knew.\nlost in the moment, the day that the music stopped.\nand I do remember you.', ""DRAWING PATTERNS WITH A CORK ON THE TABLECLOTH.\nPROMISING VOLCANIC CHANGE OF PLOT.\nWHERE WILL THIS LEAD US? I'M SCARED OF THE STORM.\nTHE OUTSIDERS ARE GATHERING. A NEW DAY IS BORN."", ""I tried to tell you I am not afraid\nyou looked up and saw it all across my face\nso am I with you or am I against?\nI don't think it's that easy, we're lost in regret.\nnow I'm trying to remember the feeling when the music stopped.\nwhen you told me what you knew.\nlost in the moment, the day that the music stopped.\nand I do remember you."", ""DRAWING PATTERNS WITH A CORK ON THE TABLECLOTH.\nPROMISING VOLCANIC CHANGE OF PLOT\nWHERE DOES THIS LEAVE US, I'M SCARED OF THE STORM.\nTHE OUTSIDERS ARE GATHERING, A NEW DAY IS BORN."", ""DRAWING PATTERNS WITH A CORK ON THE TABLECLOTH.\nPROMISING VOLCANIC CHANGE OF THOUGHT\nWHERE DOES THIS LEAVE US? I'M SCARED OF THE STORM.\nTHE OUTSIDERS ARE GATHERING, A NEW DAY IS BORN."", 'THE OUTSIDERS ARE GATHERING, A NEW DAY IS BORN.\nTHE OUTSIDERS ARE GATHERING.', ""A man walks away. when every muscle says to stay.\nhow many yesterdays? they each weigh heavy.\nwho says what changes may come. who says what we call home.\nI know you see right through me, my luminescence fades,\nthe dusk provides an antidote, I am not afraid.\nI've been a million times, in my mind, and this is really just a technicality.\nfrailty. reality."", ""uh, It's time to breathe. Time to believe. Let it go and run towards the sea.\nthey don't teach that, they don't know what you mean.\nthey don't understand, they don't know what you mean.\nthey don't get it, I want to scream.\nI want to breathe again, I want to dream.\nI want to float a quote from Martin Luther King"", 'I am not afraid I am not afraid I am not afraid\nI AM NOT AFRAID I AM NOT AFRAID I AM NOT AFRAID I AM NOT AFRAID']"
http://www.metrolyrics.com/the-sidewinder-sleeps-tonight-lyrics-rem.html,7,The Sidewinder Sleeps Tonight Lyrics,2006,"[""This here is the place i will be staying.\nthere isn't a number. you can call the pay phone.\nlet it ring a long, long, long, long time.\nif i don't pick up, hang up, call back, let it ring some more.\nif i don't pick up, pick up... the sidewinder sleeps, sleeps, sleeps in a coil\nCall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\nThere are scratches all around the coin slot\nlike a heartbeat, baby trying to wake up,\nbut this machine can only swallow money.\nyou can't lay a patch by computer design.\nit's just a lot of stupid, stupid signs.\nTell her,\ntell her she can kiss my ass, then laugh and say that you were only kidding.\nthat way she'll know that it's really, really, really, really me.\nCall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her."", ""Baby, instant soup doesn't really grab me.\ntoday i need something more sub-sub-sub-substantial.\na can of beans or blackeyed peas, some nescafe and ice,\na candy bar, a falling star, or a reading of doctor seuss;\nCall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\nThe cat in the hat came back, wrecked a lot of havoc on the way,\nalways had a smile and a reason to pretend.\nbut their world has flat backgrounds and little need to sleep but to dream.\nthe sidewinder sleeps on his back.\nCall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ni can always sleep standing up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ni can always sleep standing up. call me when you try to wake her.\ncall me when you try to wake her up. call me when you try to wake her.\ni can always sleep standing up. call me when you try to wake her.\ni can always sleep standing up. call me when you try to wake her.\nWe've got to moogie, moogie, move on this one.""]"
http://www.metrolyrics.com/the-sidewinder-sleeps-tonite-lyrics-rem.html,3,The Sidewinder Sleeps Tonite Lyrics,2003,"[""This here is the place where I will be staying\nThere isn't a number, you can call the pay phone\nLet it ring a long, long, long, long time\nIf I don't pick up, hang up, call back, let it ring some more, oh\nIf I don't pick up, pick up\nThe sidewinder sleeps, sleeps, sleeps in a coil"", 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her, oh', ""There are scratches all around the coin slot\nLike a heartbeat, baby trying to wake up\nBut this machine can only swallow money\nYou can't lay a patch by computer design\nIt's just a lot of stupid, stupid signs"", ""Tell her\nTell her she can kiss my ass\nThen laugh and say that you were only kidding\nThat way she'll know that it's really, really, really, really me"", 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her, oh', ""Baby, instant soup doesn't really grab me\nToday I need something more sub-sub-sub-substantial\nA can of beans or blackeyed peas, some Nescafe and ice\nA candy bar, a falling star, or a reading from Doctor Seuss"", 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her, oh', 'The cat in the hat came back, wrecked a lot of havoc on the way\nAlways had a smile and a reason to pretend\nBut their world has flat backgrounds and little need to sleep but to dream\nThe sidewinder sleeps on his back', 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nI can always sleep standing up. Call me when you try to wake her, oh', 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nI can always sleep standing up. Call me when you try to wake her, oh', 'Call me when you try to wake her up, call me when you try to wake her\nCall me when you try to wake her up, call me when you try to wake her\nI can always sleep standing up. Call me when you try to wake her, oh', ""We've got to moogie, moogie, move on this one""]"
http://www.metrolyrics.com/the-wakeup-bomb-lyrics-rem.html,0,The Wake-up Bomb Lyrics,2006,"[""I look good in a glass pack\nI look good and mean\nI look good in metallic sick wraparound blackout tease\nI scud along the horizon, I drink some sweet tree tea\nI get high in my low-ass boot-cut jean\nI like being seen\nI look good with my drink-eat-no-sleep, take-a-leap longevity\nI get high on my attitude, latitude, 1973\nI'm in deep"", ""My head's on fire and high esteem\nCarry my dead, bored, been there, done that, anything\nOh, the wake-up bomb\nOh, the wake-up bomb\nOh, the wake-up bomb\nOh, the wake-up bomb\nMy head's on fire and high esteem\nGet drunk and sing along to Queen\nPractice my T-Rex moves and make the scene\nCarry my dead, bored, been there, done that, anything"", ""I had to knock a few buildings over\nI make an ugly mess\nI had to blow a gasket\nDrop transmission\nI had to decompress\nI had to write the great American novel\nI had a neutron bomb\nI had to teach the world to sing by the age of 21\nI wake up (I wake up)\nI wake up (I wake up)\nI threw up when I saw what I'd done"", ""Oh, the wake-up bomb\nOh, the wake-up bomb\nMy head's on fire and high esteem\nGet drunk and sing along to Queen\nPractice my T-Rex moves and make the scene\nYeah, I'd rather be anywhere doing anything"", ""I've had enough, I've seen enough, I've had it all, I'm giving up\nI won the race, I broke the cup, I drank it all, I spit it up\nI've had enough, I've seen enough, I've had it all, I'm giving up\nI won the race, I broke the cup, I drank it all, I spit it up\nYeah, atomic, supersonic\nWhat a joke, I'm dumb\nSee ya, don't wanna be you\nLunch meat, Pond scum"", ""My head's on fire in high esteem\nGet drunk and sing along to Queen\nPractice my T-Rex moves and make the scene\nYeah, I'd rather be anywhere doing anything\nYeah, I'd rather be anywhere doing anything\nYeah, I'd rather be anywhere doing anything\nYeah""]"
http://www.metrolyrics.com/the-wrong-child-lyrics-rem.html,0,The Wrong Child Lyrics,2006,[]
http://www.metrolyrics.com/theme-from-two-steps-onward-lyrics-rem.html,0,Theme From Two Steps Onward Lyrics,2006,"['(Berry/Buck/Mills/Stipe)', ""If you hear this, look again\nDon't be a stranger\nDon't be a shadow to this boy"", ""A penny on it's side\nWrite a letter, give a call\nLet me know you're alive"", ""And doing well\nA quarter past three\nThe quarter you live in haunts my eyes\nI'm hand over head\nI'm held over hand\nI'm hand over head over heels over you"", ""Write a letter, give a call\nLet me know you're alive\nAnd doing well\nIt's everything for two\nDon't be a stranger\nDon't be a shadow to this boy"", ""A quarter past three\nA quarter past\nThe quarter you live in haunts my eyes\nI'm hand over head\nI'm held over hand\nI'm hand over head over heels over you, you, you"", ""Write a letter, give a call\nLet me know you're alive\nAnd doing well\nIt's everything for two\nDon't be a stranger\nDon't be a shadow to this boy"", ""I'll give you a kiss\nI'll give you a hug\nI'll tell you a secret that's no lie\nDon't be a stranger\nDon't be a shadow\nDon't be a shadow to this boy\nDon't be a shadow to this boy\nDon't be a shadow to this boy""]"
http://www.metrolyrics.com/there-she-goes-again-lyrics-rem.html,0,There She Goes Again Lyrics,2006,[]
http://www.metrolyrics.com/these-days-lyrics-rem.html,3,These Days Lyrics,2006,"[""Now I'm not feeding off you\nI will rearrange your scales if I can, and I can\nMarching to the ocean, marching to the sea, I had a hat\nI dropped it down and it sunk, reached down\nPicked it up, slapped it on my head"", 'All the people gather, fly to carry each his burden\nWe are young despite the years\nWe are concern, we are hope despite the times\nAll of a sudden, these days\nHappy throngs, take this joy wherever, wherever', 'I wish to meet each one of you\nAnd you meet you, if I can, and I can\nWe have many things in common, name three (three, three, three)\nI had a hat and it sunk, reached down\nPicked it up, slapped it on my head', 'All the people gather, fly to carry each his burden\nWe are young despite the years\nWe are concern, we are hope despite the times\nAll of a sudden, these days\nHappy throngs, take this joy wherever, wherever you go', ""Now I'm not feeding off you\nI will rearrange your scales if I can, and I can\nI wish to meet each one of you, and you meet you\nI had a hat and it sunk, reached down\nPicked it up, slapped it on my head"", 'All the people gather, fly to carry each his burden\nWe are young despite the years\nWe are concern, we are hope despite the times\nAll of the sudden, these days\nHappy throngs, take this joy wherever, wherever you', 'Carry each his burden, we are young despite the years\nWe are concern, we are hope despite the times\nAll of the sudden, these days\nHappy throngs, take this joy wherever, wherever you go', 'Carry each his burden, we are young despite the years\nWe are concern, we are hope despite the times\nAll of the sudden, these days\nHappy throngs, take this joy wherever, wherever you go\n(Take away the scattered bones of my meal)']"
http://www.metrolyrics.com/time-after-time-annelise-lyrics-rem.html,0,Time After Time (annelise) Lyrics,2006,"[""Ask the girl of the hour by the water tower's watch\nIf your friends took a fall, are your obligated to follow\nTime after time after time"", ""When the bull's on his hooves, when you gather friends by the tower\nIf you try to refuse, will they judge your worth by the hour\nTime after time after time, time after time after time"", ""If you're tired and you've tried you can find me in my room\nYou can stay if you want but the third time you can't lose\nTime after time after time, time after time after time"", ""Ask the girl of the hour by the water tower's watch\nWe can fight if you want but who will turn out the lights\nTime after time after time, time after time after time\nTime after time after time, time after time after time""]"
http://www.metrolyrics.com/tired-of-singing-trouble-lyrics-rem.html,0,Tired Of Singing Trouble Lyrics,2006,[]
http://www.metrolyrics.com/tongue-lyrics-rem.html,0,Tongue Lyrics,2006,"[""Call my name, here I come.\n90 to nothing, watch me run.\nYou call.\nI am ashamed to say.\nUgly girls know their fate.\nAnybody can get laid.\nYou want a room with a fire escape.\nI wanna tell you how much I hate this.\nDon't leave that stuff all over me. It pains me.\nPlease just leave it.\nI should toss that vanity license plate.\nToss that make-up painted face.\nBox those poems, chocolate cake.\nScratch that name on the record player.\nPlease just leave me be.\nDon't lay that stuff all over me.\nIt crawls all over. All over me.\nCall my name, here I come.\nYour last ditch lay, will I never learn?\nCaramel turn on a dusty apology.\nIt crawls all over me.\nYou turn all over.\nIt pains me.\nPlease just leave it.""]"
http://www.metrolyrics.com/tony-thrown-out-lyrics-rem.html,0,Tony Thrown Out Lyrics,2008,['(Instrumental)']
http://www.metrolyrics.com/toys-in-the-attic-lyrics-rem.html,0,Toys In The Attic Lyrics,2006,"[""Light voices scream, nothing seems real's a dream\nLeaving the things that you've learned behind\nLeaving the things that you've loved behind\nAll of the things that you've learned were real\nNothing except for the years\nVoices scream, nothing seems real's a dream"", 'Toys, toys, toys in the attic\nToys, toys, toys in the attic\nToys, toys, toys in the attic\nToys, toys, toys', ""Light voices scream, nothing seems real's a dream"", ""Leaving the things that you've loved behind\nLeaving the things that you've learned behind\nAll of the things that you've learned were real\nNothing except for the years\nVoices scream, nothing seems real's a dream"", 'Toys, toys, toys in the attic\nToys, toys, toys in the attic\nToys, toys, toys in the attic\nToys, toys, toys in the attic']"
http://www.metrolyrics.com/try-not-to-breathe-lyrics-rem.html,2,Try Not To Breathe Lyrics,2006,"['I will try not to breathe\nI can hold my head still with my hands at my knees\nThese eyes are the eyes of the old\nShiver in the cold', 'I will try not to breathe\nThis decision is mine\nI have lived a full life\nAnd these are the eyes that I want you to remember', 'Oh, I need something to fly over my grave again\nI need something to breathe', 'I will try not to burden you\nI can hold these inside\nI will hold my breath until all these shivers subside\nJust look in my eyes', 'I will try not to worry you\nI have seen things that you will never see\nLeave it to memory me\nI shudder to breathe', 'I want you to remember, oh (You will never see)\nI need something to fly (Something to fly)\nOver my grave again (You will never see)\nI need something to breathe (Something to breathe)', ""Baby don't shiver now\nWhy do you shiver now? (I will see things you will never see)\nI need something to fly (Something to fly)\nOver my grave again (I will see things you will never see)\nI need something to breathe"", ""Oh, I will try not to worry you\nI have seen things you will never see\nLeave it to memory me\nDon't dare me to breathe"", 'I want you to remember, oh (You will never see)\nI need something to fly (Something to fly)\nOver my grave again (You will never see)\nI need something to breathe (Something to breathe)', ""Baby don't shiver now\nWhy do you shiver now? (I will see things you will never see)\nI need something to breathe (Something to breathe)\n(I have seen things you will never see) I want you to remember""]"
http://www.metrolyrics.com/turn-you-insideout-lyrics-rem.html,2,Turn You Inside-out Lyrics,2006,"[""Divide your cultured pearls in haste\nI'm looking for to lay to waste\nOf all the things I cannot taste\nAnd this is not the racy race\nThey spoke loud"", ""I believe in what you do\nI believe in watching you\nI believe in what you do\n(It's what you do)\nI believe in watching you"", 'I could turn you inside out\nWhat I choose not to do\nI could turn you inside out\nWhat I choose not to do', 'Given the choice\nGiven the heart\nGiven the truth\nGiven the word\nGiven the cheers', ""I believe in what you do\nI believe in watching you\nI believe in what you do\n(It's what you do)\nI believe in watching you"", 'I believe in what you do\nI believe in watching you', 'I, I, I could turn you inside out\nWhat I choose not to do\nI could turn you inside out\nWhat I choose not to do', 'I believe in what you do\nI believe in watching you\n(Given the choice)\nI believe in what you do\n(Given the heart)\nI believe in watching you\n(Given the truth)\nI believe in what you do\n(Given the word)\nI believe in watching you\n(Given the cheers)\nI believe in what you do\nI believe in watching you', 'I could, I, I could turn you inside out\nWhat I choose not to do\nI could turn you inside out\nWhat I choose not to do', 'Given the choice\nGiven the heart\nGiven the truth\nGiven the word\nGiven the cheers', 'Given the choice\nGiven the choice\nGiven the choice']"
